RETURN_ID,ORDER_ID,PRODUCT_ID,RETURN_DATE,RETURN_REASON,RETURN_STATUS,REFUND_AMOUNT,QUANTITY_RETURNED
RET-94385C1C522,ORD-05FD8CB92FE,PRD-71FCBFE1035,2024-12-19 12:27:56.576698,Not as Described,Approved,3840.84,2
RET-8220E539D6B,ORD-C0F4B982A20,PRD-2F1D3E8CB1F,2025-01-14 16:17:05.536920,Duplicate Order,Refunded,631.77,1
RET-048A3D03513,ORD-1FFB465A0AD,PRD-B2E746CDFD2,2023-12-28 14:31:46.758521,Duplicate Order,Rejected,3241.93,2
RET-AB2A2B01C60,ORD-D70D303208C,PRD-85FA04940AB,2026-03-25 01:12:37.222460,Not as Described,Refunded,428.34,3
RET-BF195AFBA94,ORD-E6793D059C7,PRD-AF3A1905C46,2025-10-23 05:34:29.596824,Too Late,Approved,1234.22,2
RET-5DC6202CFA1,ORD-E8B260049A9,PRD-29378C59BA8,2025-11-01 23:39:47.836085,Better Price Found,Approved,1046.48,1
RET-81A3AFDDBA0,ORD-6CCDA127EE4,PRD-E41AABD8384,2023-10-25 11:08:37.241282,Not as Described,Refunded,293.86,2
RET-0103AFFC135,ORD-29201AD141F,PRD-C118EAAFCBA,2026-01-29 19:52:36.118330,Changed Mind,Refunded,52.93,1
RET-B16D6AAA17D,ORD-7590B3AB8A1,PRD-0B30891BE52,2025-03-23 03:56:50.094729,Not as Described,Rejected,239.15,1
RET-11F8B0242B4,ORD-7862E3BC565,PRD-F75E3442F15,2025-11-08 20:43:20.495610,Too Late,Approved,543.17,2
RET-12AA3E09C38,ORD-18BAE88F289,PRD-FB65E0D6C32,2024-10-07 02:35:32.466938,Not as Described,Refunded,1418.71,1
RET-28FF6FEECAE,ORD-A9D813A61BA,PRD-B8292B08D69,2025-11-22 19:54:39.054925,Not as Described,Approved,3614.94,2
RET-3B5DF44A917,ORD-C06AFB83C79,PRD-F9075ADB643,2025-01-12 13:25:04.940676,Better Price Found,Refunded,339.78,3
RET-E67C84AB9AE,ORD-D442BFFF0C2,PRD-062220235DB,2024-10-20 19:44:09.571062,Better Price Found,Pending,2346.25,3
RET-9AA7AA77BC8,ORD-B34C3FA6D34,PRD-B88F5234D5E,2023-09-30 11:45:41.840662,Too Late,Pending,1659.56,3
RET-64029B07255,ORD-8B5110ACD30,PRD-380185EE745,2023-09-05 02:40:18.620636,Not as Described,Rejected,837.46,1
RET-D2AFAD64D71,ORD-80EA50B60EF,PRD-817A0479F64,2026-01-24 09:10:01.742809,Duplicate Order,Rejected,338.66,3
RET-FF4C9339AA9,ORD-3953E40C0D9,PRD-FBB09318A94,2024-06-06 08:11:51.574631,Not as Described,Pending,2602.63,1
RET-821DCCA914C,ORD-0EAB70391E1,PRD-8CC3E866ABB,2024-10-20 16:54:40.702953,Defective,Refunded,2048.06,3
RET-F76398403EA,ORD-F60992C1D07,PRD-9B1C6382726,2026-06-19 22:32:49.902842,Better Price Found,Pending,645.72,3
RET-A337A7A3220,ORD-BE10BAE20AE,PRD-69042C1E9E9,2024-04-07 06:58:44.752829,Changed Mind,Pending,3395.77,2
RET-A095AF5C698,ORD-BEA6C223D32,PRD-001CBAFD4CC,2025-03-19 03:36:07.091197,Wrong Item,Refunded,2290.63,3
RET-C91C330C3F7,ORD-A5B04AC856F,PRD-865D65A369B,2024-04-22 02:02:36.416791,Duplicate Order,Refunded,1532.92,3
RET-426BA36D9C4,ORD-7E505E9C6F8,PRD-A87B678E802,2024-01-17 20:55:08.687539,Defective,Rejected,1920.5,1
RET-3E19479BF35,ORD-417A1A7CCD0,PRD-D30F87186EA,2025-11-05 05:00:45.271272,Wrong Item,Approved,1827.99,2
RET-35E5E1E1DF5,ORD-C36CB75EB09,PRD-8D3941DD622,2026-02-25 13:53:36.244552,Better Price Found,Rejected,761.29,2
RET-E84D35E6119,ORD-72CEFA6732E,PRD-8553B081F45,2024-05-08 18:44:38.281946,Too Late,Rejected,3732.64,1
RET-DEE4E369D48,ORD-EB5E533BEF6,PRD-5C6B2BF7086,2025-12-11 20:19:07.528104,Defective,Approved,71.84,1
RET-07399B449F7,ORD-A06ADC5A171,PRD-C63710B653A,2025-08-13 22:30:20.144558,Duplicate Order,Rejected,2055.16,2
RET-16E3EFA42EC,ORD-7A88555F50F,PRD-C2877FA7B45,2025-06-06 12:00:32.197439,Better Price Found,Refunded,1114.61,1
RET-5A6B99938DA,ORD-4582B084EF9,PRD-C09D44D22D9,2024-02-06 16:48:29.487383,Wrong Item,Approved,2268.52,2
RET-632EC61CD90,ORD-9F02AF22478,PRD-C64140395F8,2023-10-21 00:19:15.397583,Better Price Found,Approved,245.76,3
RET-9AEF643C338,ORD-116AAD10A2B,PRD-FF6AD0A875A,2024-02-04 12:11:56.451056,Better Price Found,Rejected,139.47,3
RET-47A73141094,ORD-D6DFBEA42E7,PRD-0D2BCC7C8DE,2024-05-03 14:02:35.587734,Changed Mind,Refunded,4113.91,3
RET-35FF8036CB1,ORD-E3A7185CA7A,PRD-5901D8EBE97,2025-03-08 08:36:20.904696,Wrong Item,Rejected,1622.86,1
RET-65FD853C953,ORD-AB201BE4DE2,PRD-40519A2914C,2025-03-06 04:43:25.601464,Better Price Found,Approved,396.67,3
RET-5B1C182045A,ORD-DD4699FEA46,PRD-FDC57700A9B,2026-01-03 17:10:03.540786,Changed Mind,Approved,728.29,1
RET-DFDB3D34F95,ORD-37985AEFB52,PRD-53C2E580827,2024-01-10 15:09:16.362079,Changed Mind,Refunded,183.01,3
RET-8700FDB6A2E,ORD-A9545E896C8,PRD-EBBA97BCEF6,2024-07-26 16:44:13.442585,Better Price Found,Pending,331.23,2
RET-3B1693E7827,ORD-01967E97F83,PRD-1CBC45677DE,2025-04-02 23:52:29.549804,Duplicate Order,Rejected,2781.08,2
RET-9A5E5BDF992,ORD-D57C3FD45BB,PRD-80562F07591,2023-10-06 10:46:16.501925,Better Price Found,Approved,1239.85,1
RET-F33C70FD9DB,ORD-827549D0C99,PRD-0EB0F8592B0,2024-08-08 03:09:09.709077,Defective,Approved,1473.48,3
RET-B79283B9ABC,ORD-7ED5979AABF,PRD-024E4BB51BF,2024-01-10 09:55:30.317176,Not as Described,Approved,2375.18,1
RET-875007B49BE,ORD-325FF2C739B,PRD-BF5D814F841,2026-08-09 13:52:49.365390,Not as Described,Rejected,1525.24,1
RET-73241C126A1,ORD-C233F1B3FEB,PRD-5B3CBD3486A,2024-01-14 08:28:38.422709,Defective,Pending,437.98,2
RET-C52511171E1,ORD-769C5330F05,PRD-F34F70980FA,2024-11-12 02:19:36.999260,Wrong Item,Approved,1525.18,2
RET-688E321FD3C,ORD-92C3C2B2110,PRD-2D97EA87D36,2025-07-19 04:01:35.772158,Not as Described,Pending,2698.45,3
RET-B74C17343D2,ORD-301CEC71AF0,PRD-3323C57D152,2025-01-11 19:13:12.767518,Defective,Pending,3332.92,1
RET-EB48AE77C07,ORD-3FB2E51ABBB,PRD-7BDE9884922,2025-01-05 17:18:21.915283,Changed Mind,Approved,3291.15,1
RET-76B06644195,ORD-3F36D35FE61,PRD-FDD0E964611,2026-07-20 06:20:14.575852,Defective,Approved,451.45,3
RET-C54A8E045A5,ORD-CD5A13D4A77,PRD-E92BAFDDB75,2024-10-17 21:57:08.543965,Not as Described,Pending,1292.61,3
RET-E06CB148B9A,ORD-1128A8689EF,PRD-02BA80CF4C9,2025-09-22 03:25:49.050744,Not as Described,Refunded,3661.83,2
RET-5DA2988583E,ORD-AF9A9938A55,PRD-E18FB5F975F,2025-03-04 00:46:19.673978,Better Price Found,Pending,1406.46,2
RET-C5D767974EE,ORD-D8F9A998F3B,PRD-9D5CFAD9297,2023-09-15 17:44:00.467289,Better Price Found,Pending,2726.99,1
RET-1EF6F34B437,ORD-6DE2F2FA048,PRD-7C078021146,2025-03-27 17:32:05.996116,Too Late,Refunded,2109.67,1
RET-E5D747F3590,ORD-824810F42CB,PRD-BB25D380417,2024-02-09 06:29:22.105381,Defective,Approved,82.3,3
RET-2913D040773,ORD-9D835B08088,PRD-F6727CFAC1B,2025-03-22 21:56:45.524812,Defective,Rejected,1096.88,3
RET-6DBDD7406B1,ORD-7D2FB63FF05,PRD-AEDEE132129,2024-10-10 10:21:52.253548,Changed Mind,Rejected,1073.85,3
RET-B763EA4F83F,ORD-6DE5AE843F3,PRD-898223A38F2,2024-08-16 19:48:07.420571,Duplicate Order,Approved,2405.2,2
RET-907AA4D83BA,ORD-8592AF3B6C4,PRD-9AC0ABBF02E,2025-07-13 13:06:39.214823,Wrong Item,Pending,82.2,2
RET-51B03213929,ORD-D0D56757C8F,PRD-5AD8B33EB62,2025-09-27 08:14:43.780716,Defective,Pending,1752.75,3
RET-09098AB34FB,ORD-B7461A5001A,PRD-138D36579A8,2023-11-02 13:24:50.917998,Too Late,Refunded,421.31,3
RET-21DF945C59A,ORD-0832E914DB9,PRD-8193C2461DC,2025-07-30 22:11:09.132815,Defective,Refunded,1011.96,3
RET-C0FAC286947,ORD-BD4B0E62233,PRD-16D4DDE81B5,2026-01-11 06:06:49.410975,Wrong Item,Rejected,2018.61,1
RET-CA47FA90928,ORD-B4B7923983F,PRD-0A33890F86F,2025-05-21 21:43:32.122565,Duplicate Order,Rejected,460.96,2
RET-CE11BB9A44C,ORD-6CE9881D9A4,PRD-307B15309A9,2024-04-14 02:37:42.354796,Wrong Item,Approved,5.04,3
RET-A7F87E090DE,ORD-C9D0C81F805,PRD-554895F279D,2024-01-21 02:22:07.153036,Changed Mind,Refunded,3604.43,2
RET-0C40BAA6A99,ORD-80E5B0F9E49,PRD-1A8E74B72C4,2024-09-05 03:52:26.872360,Not as Described,Refunded,4270.97,2
RET-6F0E68FF7E2,ORD-423861CA368,PRD-BF9354EB62A,2023-09-24 01:44:54.081312,Changed Mind,Rejected,702.65,3
RET-B430ED9A9C9,ORD-3C383C0F71A,PRD-4C23614D34B,2025-11-22 15:03:32.250631,Duplicate Order,Approved,3246.75,3
RET-EBCEE94CFC0,ORD-951E04C6B84,PRD-F946DC3E558,2023-10-17 21:08:34.434062,Not as Described,Approved,386.49,2
RET-60CA25E008E,ORD-7C51DA3E0FA,PRD-FA228073006,2024-09-13 21:45:05.303000,Changed Mind,Pending,1059.03,3
RET-CA4D49D7F86,ORD-BA09E9EE74E,PRD-2540282048F,2024-05-14 11:42:47.672150,Too Late,Pending,780.19,3
RET-67A41C61899,ORD-0801CDE11BD,PRD-BA3D9837909,2025-05-14 00:06:31.709036,Not as Described,Rejected,516.4,3
RET-BE54D6D842A,ORD-06B4661D7BF,PRD-C622EB7243A,2024-07-29 08:17:55.931617,Wrong Item,Refunded,563.22,1
RET-B5AD224CBC3,ORD-2FC6B3D4FD8,PRD-12897ED2F15,2026-05-18 02:53:36.834605,Duplicate Order,Refunded,1042.37,3
RET-CFEBDA4ACE0,ORD-DC1F106F7A3,PRD-AEDEE132129,2026-06-01 00:38:10.184661,Better Price Found,Rejected,1589.36,2
RET-E1A9EFA12D0,ORD-300B768B015,PRD-FA2032B274D,2024-09-15 08:25:47.764606,Too Late,Pending,96.49,1
RET-D4B50F18B4E,ORD-FA1B8FD3E41,PRD-BF4053A9AED,2024-06-25 17:03:41.142403,Wrong Item,Pending,91.11,2
RET-AE3193A35E0,ORD-8E4A5B85FBB,PRD-16B91A4820F,2025-11-15 06:46:01.397392,Too Late,Pending,3017.37,3
RET-E70237D0BB9,ORD-6DB255A493D,PRD-7BDE9884922,2023-10-28 20:48:27.540495,Wrong Item,Approved,117.55,3
RET-C471AE042A7,ORD-0B671C58DD1,PRD-4D2ED2F8111,2024-09-30 07:24:40.391672,Duplicate Order,Refunded,233.0,1
RET-3F3BB85A0CA,ORD-C806002DE8B,PRD-1CBC45677DE,2025-04-20 23:06:54.957918,Defective,Rejected,517.82,1
RET-29120E9D15E,ORD-B1C4F125619,PRD-1A3FB82303A,2024-03-05 18:09:07.089256,Not as Described,Pending,1656.83,2
RET-2D8530753D6,ORD-0C11E2D4109,PRD-1A3FB82303A,2025-07-07 06:51:19.510571,Better Price Found,Refunded,336.08,3
RET-B07EA1F3643,ORD-1C240BE2531,PRD-FF6AD0A875A,2023-10-11 12:35:27.022146,Changed Mind,Pending,3143.8,3
RET-7045DF850C3,ORD-FF8478A8890,PRD-368EB2019A0,2025-02-22 20:37:22.966196,Too Late,Pending,682.55,1
RET-003D9AB380A,ORD-B51CF07744A,PRD-9E2D0C669DF,2026-07-11 11:03:03.181412,Duplicate Order,Pending,1515.62,3
RET-55D35B5F67C,ORD-AEF974F4B10,PRD-1BA5A5221EF,2026-01-25 05:24:31.277338,Wrong Item,Approved,471.4,2
RET-F567E3FF03D,ORD-CAEE303C291,PRD-5CAE8275BD2,2025-07-10 11:43:44.346108,Defective,Refunded,1383.62,2
RET-6612BECE9F3,ORD-FD247AF3FCF,PRD-6AA30D1C5E7,2024-08-05 08:56:45.795060,Defective,Rejected,1553.04,2
RET-8BC686E8CE3,ORD-20AE1797BA9,PRD-3B9E312A81C,2024-06-01 17:56:21.340676,Too Late,Refunded,924.38,2
RET-0BDF3650DDC,ORD-81B288794FC,PRD-E41AABD8384,2024-05-23 00:16:08.158805,Changed Mind,Pending,2516.22,2
RET-63487EC0F0F,ORD-FE3802DDFD5,PRD-FA228073006,2024-06-24 22:16:22.025317,Not as Described,Rejected,200.57,3
RET-82BA777F9AE,ORD-1BB8B758114,PRD-98739DC101A,2024-11-03 05:30:55.493723,Too Late,Approved,513.97,1
RET-02625C0ED2C,ORD-84B4BD08637,PRD-FD9F316E679,2026-07-06 03:35:04.175316,Too Late,Approved,943.03,3
RET-47354D76F99,ORD-80BA8B782F3,PRD-08607BE186A,2026-05-14 07:19:32.326041,Wrong Item,Pending,48.14,3
RET-FEA9606953D,ORD-847CC11CE40,PRD-2C9923DC4DA,2024-06-15 01:52:12.806898,Changed Mind,Rejected,637.13,2
RET-837B3805B40,ORD-9B37AD6E885,PRD-9A4674F165B,2023-08-27 02:19:47.482054,Changed Mind,Rejected,1629.15,1
RET-85BCC66388E,ORD-484FB34E157,PRD-12EE31D2CA8,2024-04-10 00:22:02.163150,Better Price Found,Pending,2240.06,1
RET-55A338453FF,ORD-AF12E015514,PRD-062220235DB,2023-10-11 22:06:45.313879,Wrong Item,Rejected,3608.63,3
RET-6082A30118C,ORD-94BC356388C,PRD-EBBA97BCEF6,2023-12-20 08:23:59.081859,Not as Described,Approved,264.15,2
RET-7A5B533C690,ORD-DB8B571A887,PRD-BDC17163C31,2025-04-16 01:42:54.798517,Duplicate Order,Approved,863.55,3
RET-6DA2170B8C5,ORD-63A6A4BC047,PRD-8D4DA31EE89,2025-06-26 16:24:25.836962,Duplicate Order,Refunded,2747.43,3
RET-398FBFA1BEE,ORD-7B91A2E1E84,PRD-EBBA97BCEF6,2025-08-09 22:44:03.570215,Better Price Found,Rejected,1077.18,3
RET-2A9EB9AE3A1,ORD-64ED6603E5C,PRD-747EE5DFF2D,2025-12-08 16:06:52.721329,Changed Mind,Rejected,594.98,1
RET-931E5925EC0,ORD-29779DB30E8,PRD-FE9F6094BD0,2026-04-29 22:18:05.613704,Wrong Item,Approved,1170.12,1
RET-0691A131D35,ORD-558B8C8A76F,PRD-6FC12EC9866,2026-03-20 18:58:20.366780,Duplicate Order,Rejected,3334.96,1
RET-B3FB92BBFBC,ORD-E55486AD5FB,PRD-FA4DDFFF885,2023-09-27 15:16:51.565748,Wrong Item,Rejected,226.86,1
RET-286B4CE1ACE,ORD-9088AD6D50E,PRD-79D732FFBAE,2024-07-09 22:55:58.174520,Duplicate Order,Pending,705.9,3
RET-A7D9C1E5789,ORD-00C47C211BE,PRD-459BD0B7D50,2025-05-12 05:04:37.910308,Too Late,Pending,1976.85,3
RET-BB3901314BA,ORD-49FA32FDB47,PRD-BEEC04CCDE8,2025-06-20 23:05:08.028228,Defective,Pending,457.47,1
RET-FD1C042CDD0,ORD-B9964BB6880,PRD-243C6401C3D,2025-03-10 06:13:26.652449,Wrong Item,Pending,1259.9,3
RET-AE25A21B5BE,ORD-1A94F076EF5,PRD-1F3722F5274,2024-02-04 08:35:30.326397,Too Late,Pending,222.35,3
RET-916D91F6BBA,ORD-69C0D1B8838,PRD-3812C50932D,2025-04-15 09:51:57.331360,Defective,Rejected,421.71,2
RET-3F17FC9D1AC,ORD-EF9D20FD931,PRD-3A02E8C8B8C,2024-06-21 05:24:03.794782,Wrong Item,Rejected,658.06,3
RET-21353784657,ORD-E818E36A65F,PRD-D29517466C6,2024-11-12 01:41:18.407241,Duplicate Order,Rejected,1082.19,2
RET-1003D232A1A,ORD-34E208BA376,PRD-024E4BB51BF,2025-06-13 14:10:03.450130,Not as Described,Refunded,481.06,2
RET-40C13E5827F,ORD-D4742460BB0,PRD-98739DC101A,2024-08-25 09:58:39.333379,Too Late,Refunded,344.95,1
RET-0AC04AC6421,ORD-706AD6F8E95,PRD-0A818690911,2023-10-19 09:10:08.407304,Duplicate Order,Approved,1103.58,3
RET-10A083B3B5E,ORD-B5588790F4E,PRD-16B91A4820F,2026-05-20 07:00:20.212060,Wrong Item,Rejected,129.87,3
RET-84F28A137C2,ORD-DCF26DC4593,PRD-36151F6F248,2024-11-19 11:27:34.822035,Changed Mind,Approved,4169.49,3
RET-BB9A0EC7878,ORD-15F15626790,PRD-43D70343492,2024-01-02 21:47:16.490309,Wrong Item,Pending,298.97,1
RET-CF7DC35624C,ORD-C82204877C9,PRD-66D7F0535D2,2025-11-20 20:05:41.487849,Duplicate Order,Rejected,905.37,2
RET-B8A0B8F61BE,ORD-A464F039436,PRD-CB99282C123,2025-08-24 01:55:39.861336,Better Price Found,Pending,292.23,3
RET-1EDFE87814A,ORD-1A59D1208FC,PRD-398F8A01A8D,2026-04-12 14:56:02.685201,Wrong Item,Rejected,262.74,2
RET-F780652DA75,ORD-29A1B3FAAF7,PRD-841E82AC7AC,2025-03-23 01:58:25.418256,Duplicate Order,Pending,2033.8,1
RET-A6941E83DCD,ORD-96C5E72834A,PRD-D2C377953CC,2026-07-16 15:57:11.879272,Defective,Pending,439.72,2
RET-7D8FBB7C7F5,ORD-BDB4B9CA820,PRD-C4D3CE30CFD,2025-09-13 14:55:09.876444,Defective,Rejected,309.87,1
RET-FFA5A6EC1AB,ORD-CD3FB1379A9,PRD-B7C0BC90071,2025-07-25 19:57:14.680373,Changed Mind,Pending,12.97,2
RET-15AD122CD32,ORD-02805D7042F,PRD-B25EF41ACB0,2024-07-14 14:15:13.433205,Not as Described,Rejected,111.23,1
RET-083DD85E8B0,ORD-5F5ED16E396,PRD-855E6F40D42,2023-09-04 12:11:12.386378,Defective,Approved,1952.45,2
RET-D7DC7EB3DE0,ORD-334B9BDF89B,PRD-C622EB7243A,2026-06-08 14:52:12.154886,Duplicate Order,Approved,3479.5,3
RET-B1A5B02FDAF,ORD-E2A3F8439EC,PRD-6C452CB37F5,2026-04-04 21:33:34.616868,Too Late,Pending,5.86,1
RET-231BBD2303D,ORD-8667284CA5E,PRD-817A0479F64,2024-01-24 08:40:11.256665,Not as Described,Rejected,941.91,3
RET-9F58E90F6FA,ORD-35ED1A8FA45,PRD-CBACA249870,2025-09-10 21:19:54.225227,Better Price Found,Approved,417.05,3
RET-A325338C8CC,ORD-6179C79D430,PRD-13000546CC9,2024-04-09 12:19:31.297012,Too Late,Pending,721.89,3
RET-A44286691E4,ORD-CEDDAD8F333,PRD-83E8DDB3C8C,2025-03-28 10:05:15.675280,Better Price Found,Pending,1361.5,3
RET-9FE9FD5D799,ORD-2010EE0ACED,PRD-61EF21BFEE8,2024-01-24 23:04:53.599525,Too Late,Pending,644.96,2
RET-E401EE62CFC,ORD-64810FEA77C,PRD-DD91E05E120,2025-08-08 23:09:22.377421,Changed Mind,Pending,35.33,3
RET-8A4EFB62321,ORD-1C264A2C402,PRD-FA228073006,2024-06-27 15:30:23.985515,Better Price Found,Rejected,1114.23,3
RET-9AB983F45FA,ORD-C400BB01311,PRD-3A967178472,2025-12-20 00:31:03.866456,Duplicate Order,Rejected,303.2,2
RET-812CB206589,ORD-77D5E94AA46,PRD-B24CB4A8AA1,2024-06-22 11:41:19.674472,Changed Mind,Refunded,52.33,1
RET-0F0C2E8F9B6,ORD-E2661F0738D,PRD-1F3722F5274,2025-03-19 02:12:10.911886,Not as Described,Refunded,5123.25,1
RET-277F0652D66,ORD-FDDE0136848,PRD-BDE888DA430,2026-06-07 20:46:50.287191,Duplicate Order,Pending,899.49,2
RET-C9E42659AC1,ORD-F40D95BA64A,PRD-54B1D8F1929,2023-10-16 06:10:10.955155,Too Late,Pending,1893.74,3
RET-FB44950B2C4,ORD-B9B2BA53F9C,PRD-0CEC386E4AA,2024-08-30 08:38:57.966969,Not as Described,Rejected,4011.63,1
RET-7069E21BFE4,ORD-8DF40054768,PRD-5B3CBD3486A,2025-01-09 14:02:41.218691,Changed Mind,Pending,1698.97,1
RET-E23E3E90AB1,ORD-7D5968DE8B8,PRD-2DB7DAC98F3,2024-11-30 14:35:29.215089,Too Late,Approved,991.24,3
RET-37818BFB2CD,ORD-4C0AC800186,PRD-138D36579A8,2025-09-27 04:07:31.265717,Not as Described,Approved,1213.82,1
RET-40B6B8C39E2,ORD-1B86896993E,PRD-BC1A2511AED,2023-10-06 02:03:52.492638,Changed Mind,Refunded,3528.37,1
RET-E117A11D242,ORD-873CFA9C18C,PRD-D29517466C6,2023-10-25 17:13:07.542532,Defective,Pending,3644.49,1
RET-BE0D9549539,ORD-3D361C7B957,PRD-BBE25A96B13,2024-10-02 20:29:42.670264,Better Price Found,Refunded,1310.72,2
RET-3F248B3F690,ORD-5A1261D6914,PRD-13D195F64BD,2024-02-09 07:47:46.274020,Too Late,Refunded,2857.56,2
RET-DFE7D3D86D2,ORD-F83386206EA,PRD-5E050F93B4F,2025-06-22 08:31:43.125076,Better Price Found,Rejected,2284.88,3
RET-1F282F8B814,ORD-43B3F089DEB,PRD-2F1D3E8CB1F,2024-08-05 04:00:04.487109,Changed Mind,Approved,371.42,1
RET-9E6F81D6703,ORD-6EE46949FE1,PRD-EDC5079FD2A,2024-04-12 14:04:49.687701,Better Price Found,Refunded,925.76,3
RET-06A2D902B7F,ORD-6217B731906,PRD-A43CCBA5674,2026-06-19 10:12:24.734674,Duplicate Order,Pending,1348.87,3
RET-6F7AB425056,ORD-71903700876,PRD-FBB09318A94,2024-12-29 03:39:42.311884,Duplicate Order,Refunded,1912.11,2
RET-EFF8FE440CD,ORD-CC34257F587,PRD-2F1D3E8CB1F,2026-05-09 22:57:24.981925,Not as Described,Approved,580.77,1
RET-AE20CDACC95,ORD-0B3AF7367BC,PRD-0FD09518534,2023-09-08 01:43:10.660699,Wrong Item,Approved,383.17,3
RET-B6810D1FFD3,ORD-22DF0844C5C,PRD-F80D8363BFD,2026-04-04 17:52:30.705762,Defective,Rejected,425.24,3
RET-F02E545105B,ORD-5C9CB4FB00F,PRD-1228D202F80,2025-05-07 10:56:00.055079,Duplicate Order,Rejected,2324.35,2
RET-027C5EE2228,ORD-E668EAD5360,PRD-8D4DA31EE89,2025-09-22 02:11:24.833688,Not as Described,Rejected,1098.56,2
RET-1C355AE7AF2,ORD-8EBB2117ED9,PRD-13D195F64BD,2025-03-28 01:05:40.135498,Duplicate Order,Pending,261.84,1
RET-3E25A8D7B99,ORD-E462E6C0CBB,PRD-E175D2C5CFF,2023-11-04 10:40:45.924063,Wrong Item,Rejected,488.32,2
RET-93AFFDE2944,ORD-6E62630DE21,PRD-422A35B04D9,2025-01-25 16:32:37.102172,Wrong Item,Refunded,565.99,2
RET-A76D091C95C,ORD-DE5CC76BA34,PRD-5C08F6E4D42,2024-07-25 13:44:09.954648,Defective,Rejected,889.87,2
RET-DD2AA9C1D10,ORD-CECF3AF7AE2,PRD-2D97EA87D36,2023-10-13 01:40:22.283149,Duplicate Order,Refunded,1715.35,3
RET-B72DC6FEC33,ORD-4BE13D4FBC6,PRD-23EC41FE2CF,2024-03-19 15:08:34.340468,Too Late,Rejected,303.86,1
RET-5AFF7B27A45,ORD-9586B94074B,PRD-11427521897,2026-01-23 09:09:36.228792,Changed Mind,Rejected,638.33,1
RET-F81DA85F4DE,ORD-915A5E9348E,PRD-DC207D6B275,2026-04-02 12:54:18.775289,Changed Mind,Approved,1715.05,2
RET-231FF254CEE,ORD-D35743E12A6,PRD-D073B747D73,2024-11-10 09:49:28.257140,Changed Mind,Pending,553.78,3
RET-0F883787C48,ORD-EF7614D6060,PRD-A44C0ED0006,2024-05-20 19:49:38.276590,Better Price Found,Rejected,135.91,2
RET-DFC1DEF3675,ORD-DD5DBFFDF91,PRD-E175D2C5CFF,2024-04-21 08:12:01.135169,Too Late,Refunded,1810.69,2
RET-ABCDB1668AF,ORD-7DA70592588,PRD-F4E7B24CF77,2023-11-16 06:07:20.597093,Better Price Found,Rejected,1260.6,2
RET-72C472A2869,ORD-0049F23AC88,PRD-14D51F4E8F5,2024-08-21 15:32:26.930218,Defective,Approved,1942.97,2
RET-C13FB0C9CFD,ORD-79D3E4E7032,PRD-F75E3442F15,2024-07-13 04:56:14.148153,Wrong Item,Refunded,1593.46,1
RET-DCE31B7A783,ORD-FCF3BC02282,PRD-A8ECE650D17,2026-02-28 20:05:18.224938,Not as Described,Approved,1878.34,2
RET-4DD919C1AEB,ORD-E7FF614471D,PRD-DE91B1DA69C,2024-03-25 05:12:27.381015,Not as Described,Pending,3203.52,2
RET-2110B53F167,ORD-5828DD58790,PRD-48493ADDD8C,2025-12-17 09:01:52.801409,Not as Described,Pending,737.18,1
RET-F25B9ACF38D,ORD-43FA9D6B897,PRD-4689D5956AC,2024-10-10 19:40:12.040815,Too Late,Refunded,119.83,1
RET-0E567F5995E,ORD-FBEDE7097C1,PRD-138D36579A8,2025-08-18 09:07:08.154251,Better Price Found,Rejected,973.6,1
RET-B78A31F8A4E,ORD-6CB779F05AA,PRD-DEA617DAF3C,2024-01-08 21:08:22.505678,Duplicate Order,Rejected,1285.94,3
RET-A1FBF33210C,ORD-2C8E4266CD7,PRD-96D5D681B4D,2024-02-17 23:14:33.011147,Better Price Found,Approved,405.71,3
RET-DF532D0318B,ORD-53F8A2A913A,PRD-8553B081F45,2024-01-14 15:13:54.833856,Wrong Item,Rejected,1046.02,2
RET-1549A43F781,ORD-6C21165C723,PRD-1E9B662DBF5,2025-04-04 15:05:58.628699,Duplicate Order,Approved,1560.52,1
RET-BEBB741D92C,ORD-5B8BBB5C1EC,PRD-D4A7B8004A5,2023-11-02 20:07:41.341058,Better Price Found,Pending,1952.43,2
RET-9499FAD55F9,ORD-9DFD7B34755,PRD-B15157EF393,2025-11-02 12:58:54.766399,Duplicate Order,Approved,1743.73,2
RET-9905A172549,ORD-A704985A5DB,PRD-98739DC101A,2024-06-22 12:34:22.660443,Duplicate Order,Refunded,2511.27,2
RET-C3AAD094D56,ORD-28095D7CA2F,PRD-A463FA0BF76,2025-10-22 18:03:44.299479,Changed Mind,Approved,161.82,1
RET-76DCA4B8FB6,ORD-4B771F89F05,PRD-95A1ED92BFA,2025-09-06 01:05:38.942237,Changed Mind,Rejected,607.46,2
RET-990628E3EE4,ORD-C60261DBA7D,PRD-12EE31D2CA8,2026-02-04 17:00:24.543344,Defective,Pending,263.08,2
RET-DE056FB93F9,ORD-B69A881FD63,PRD-BF5D814F841,2024-05-10 16:19:58.606602,Wrong Item,Approved,882.34,3
RET-BA67FA70CA8,ORD-8C6082569D7,PRD-D8E84C69267,2025-01-10 09:37:48.385804,Not as Described,Rejected,2895.1,1
RET-6145E20A962,ORD-E027E1D26B7,PRD-A35E87BA705,2026-03-15 17:29:33.702299,Too Late,Pending,762.57,2
RET-5CBA5A2A4CD,ORD-AF9D11AE5EF,PRD-C9019561A1A,2025-01-30 13:53:26.364964,Wrong Item,Pending,817.67,3
